iter	Passed	Remaining
3225	28305	59436
3226	28313	59425
3227	28321	59416
3228	28330	59407
3229	28339	59399
3230	28348	59389
3231	28355	59378
3232	28363	59368
3233	28374	59363
3234	28383	59355
3235	28392	59347
3236	28401	59337
3237	28409	59328
3238	28417	59318
3239	28425	59307
3240	28433	59297
3241	28442	59288
3242	28451	59281
3243	28460	59272
3244	28470	59265
3245	28479	59257
3246	28488	59248
3247	28496	59238
3248	28504	59229
3249	28514	59221
3250	28524	59215
3251	28532	59205
3252	28542	59198
3253	28551	59190
3254	28560	59182
3255	28567	59171
3256	28576	59161
3257	28584	59151
3258	28593	59143
3259	28602	59135
3260	28610	59125
3261	28619	59116
3262	28629	59110
3263	28638	59101
3264	28646	59091
3265	28655	59083
3266	28664	59075
3267	28673	59067
3268	28682	59059
3269	28691	59050
3270	28699	59039
3271	28707	59029
3272	28716	59020
3273	28725	59013
3274	28734	59003
3275	28741	58992
3276	28752	58987
3277	28761	58979
3278	28770	58970
3279	28777	58958
3280	28786	58949
3281	28793	58938
3282	28802	58930
3283	28811	58920
3284	28819	58911
3285	28828	58903
3286	28836	58892
3287	28845	58883
3288	28854	58875
3289	28863	58867
3290	28872	58859
3291	28880	58848
3292	28888	58838
3293	28898	58831
3294	28907	58823
3295	28916	58815
3296	28924	58806
3297	28933	58796
3298	28942	58789
3299	28951	58779
3300	28958	58768
3301	28967	58760
3302	28977	58753
3303	28986	58744
3304	28995	58735
3305	29003	58727
3306	29012	58717
3307	29022	58711
3308	29031	58702
3309	29039	58693
3310	29048	58684
3311	29056	58674
3312	29065	58666
3313	29074	58658
3314	29082	58648
3315	29091	58638
3316	29099	58629
3317	29108	58620
3318	29116	58611
3319	29125	58601
3320	29134	58594
3321	29141	58581
3322	29150	58572
3323	29158	58561
3324	29167	58553
3325	29175	58543
3326	29182	58532
3327	29191	58522
3328	29199	58513
3329	29208	58504
3330	29218	58497
3331	29227	58489
3332	29236	58481
3333	29246	58475
3334	29253	58463
3335	29262	58454
3336	29271	58447
3337	29280	58437
3338	29289	58430
3339	29299	58423
3340	29308	58416
3341	29318	58407
3342	29327	58399
3343	29336	58391
3344	29345	58383
3345	29353	58372
3346	29361	58362
3347	29370	58354
3348	29378	58344
3349	29386	58334
3350	29395	58326
3351	29403	58316
3352	29412	58306
3353	29420	58296
3354	29428	58287
3355	29437	58279
3356	29446	58270
3357	29455	58262
3358	29465	58254
3359	29474	58247
3360	29481	58235
3361	29490	58226
3362	29498	58216
3363	29507	58208
3364	29515	58198
3365	29524	58189
3366	29532	58179
3367	29540	58168
3368	29548	58158
3369	29557	58150
3370	29567	58143
3371	29576	58135
3372	29586	58128
3373	29594	58119
3374	29603	58110
3375	29612	58102
3376	29620	58092
3377	29628	58082
3378	29637	58074
3379	29646	58065
3380	29655	58056
3381	29663	58046
3382	29671	58036
3383	29680	58027
3384	29688	58017
3385	29696	58008
3386	29705	57999
3387	29713	57989
3388	29723	57981
3389	29731	57972
3390	29740	57963
3391	29749	57955
3392	29758	57947
3393	29767	57938
3394	29776	57931
3395	29785	57921
3396	29794	57912
3397	29803	57906
3398	29813	57898
3399	29822	57889
3400	29830	57880
3401	29838	57870
3402	29847	57861
3403	29855	57852
3404	29864	57842
3405	29872	57833
3406	29881	57824
3407	29888	57813
3408	29896	57802
3409	29905	57793
3410	29914	57784
3411	29923	57776
3412	29930	57765
3413	29939	57756
3414	29947	57747
3415	29956	57737
3416	29964	57728
3417	29974	57721
3418	29982	57711
3419	29991	57702
3420	29999	57692
3421	30008	57684
3422	30017	57675
3423	30025	57666
3424	30034	57657
3425	30044	57650
3426	30052	57640
3427	30061	57632
3428	30070	57624
3429	30079	57615
3430	30088	57607
3431	30097	57598
3432	30104	57586
3433	30112	57577
3434	30122	57569
3435	30131	57561
3436	30138	57549
3437	30146	57539
3438	30155	57530
3439	30164	57522
3440	30172	57513
3441	30181	57504
3442	30189	57494
3443	30198	57485
3444	30206	57474
3445	30215	57466
3446	30224	57458
3447	30232	57449
3448	30241	57440
3449	30250	57432
3450	30259	57423
3451	30267	57412
3452	30276	57404
3453	30284	57394
3454	30292	57385
3455	30302	57378
3456	30311	57370
3457	30319	57359
3458	30327	57349
3459	30335	57338
3460	30344	57331
3461	30353	57322
3462	30362	57313
3463	30371	57305
3464	30379	57296
3465	30387	57285
3466	30395	57274
3467	30404	57266
3468	30413	57258
3469	30421	57249
3470	30430	57239
3471	30439	57231
3472	30448	57222
3473	30457	57215
3474	30465	57205
3475	30473	57195
3476	30483	57188
3477	30492	57179
3478	30500	57169
3479	30508	57159
3480	30517	57150
3481	30526	57143
3482	30535	57134
3483	30544	57125
3484	30553	57117
3485	30563	57111
3486	30571	57101
3487	30580	57093
3488	30588	57083
3489	30597	57073
3490	30606	57066
3491	30615	57057
3492	30624	57049
3493	30633	57041
3494	30643	57034
3495	30651	57025
3496	30660	57016
3497	30669	57007
3498	30678	56999
3499	30687	56990
3500	30695	56980
3501	30703	56970
3502	30712	56961
3503	30721	56954
3504	30729	56944
3505	30739	56936
3506	30747	56926
3507	30755	56917
3508	30763	56907
3509	30772	56897
3510	30779	56887
3511	30788	56877
3512	30797	56870
3513	30806	56862
3514	30815	56853
3515	30825	56846
3516	30833	56835
3517	30841	56826
3518	30850	56817
3519	30859	56810
3520	30869	56802
3521	30877	56793
3522	30886	56785
3523	30895	56776
3524	30903	56766
3525	30912	56757
3526	30921	56749
3527	30931	56742
3528	30939	56731
3529	30947	56723
3530	30955	56713
3531	30965	56705
3532	30973	56695
3533	30982	56688
3534	30991	56678
3535	31000	56671
3536	31009	56661
3537	31017	56652
3538	31027	56644
3539	31036	56636
3540	31045	56628
3541	31055	56622
3542	31064	56614
3543	31072	56604
3544	31081	56595
3545	31089	56585
3546	31098	56576
3547	31107	56568
3548	31115	56558
3549	31124	56550
3550	31132	56540
3551	31141	56532
3552	31151	56525
3553	31160	56516
3554	31169	56508
3555	31177	56498
3556	31187	56491
3557	31195	56482
3558	31204	56472
3559	31213	56464
3560	31221	56453
3561	31229	56445
3562	31237	56434
3563	31246	56425
3564	31255	56417
3565	31264	56409
3566	31273	56400
3567	31280	56389
3568	31290	56381
3569	31299	56373
3570	31308	56365
3571	31317	56357
3572	31326	56349
3573	31334	56339
3574	31343	56330
3575	31352	56323
3576	31362	56315
3577	31369	56304
3578	31378	56294
3579	31386	56285
3580	31394	56275
3581	31402	56265
3582	31412	56257
3583	31422	56251
3584	31430	56241
3585	31438	56231
3586	31447	56222
3587	31455	56212
3588	31462	56201
3589	31471	56192
3590	31480	56183
3591	31488	56174
3592	31496	56165
3593	31505	56155
3594	31515	56148
3595	31523	56139
3596	31532	56130
3597	31540	56120
3598	31548	56110
3599	31557	56101
3600	31566	56093
3601	31576	56086
3602	31584	56077
3603	31592	56067
3604	31602	56060
3605	31610	56050
3606	31619	56042
3607	31629	56034
3608	31638	56026
3609	31647	56018
3610	31654	56007
3611	31664	55999
3612	31672	55989
3613	31681	55981
3614	31690	55973
3615	31700	55965
3616	31708	55956
3617	31718	55949
3618	31726	55940
3619	31735	55932
3620	31744	55923
3621	31753	55915
3622	31762	55906
3623	31769	55895
3624	31777	55885
3625	31786	55875
3626	31794	55865
3627	31803	55858
3628	31812	55849
3629	31820	55839
3630	31830	55832
3631	31839	55823
3632	31847	55813
3633	31855	55803
3634	31864	55795
3635	31871	55784
3636	31881	55777
3637	31890	55768
3638	31898	55759
3639	31907	55750
3640	31916	55741
3641	31924	55732
3642	31934	55725
3643	31943	55717
3644	31953	55709
3645	31961	55700
3646	31970	55692
3647	31979	55682
3648	31986	55672
3649	31995	55663
3650	32004	55654
3651	32012	55645
3652	32021	55636
3653	32030	55628
3654	32038	55618
3655	32047	55610
3656	32056	55601
3657	32064	55591
3658	32073	55583
3659	32082	55574
3660	32092	55567
3661	32100	55558
3662	32110	55550
3663	32118	55541
3664	32127	55532
3665	32135	55523
3666	32144	55514
3667	32152	55504
3668	32161	55496
3669	32170	55487
3670	32179	55479
3671	32189	55472
3672	32199	55465
3673	32207	55455
3674	32216	55447
3675	32224	55437
3676	32232	55427
3677	32241	55419
3678	32250	55410
3679	32258	55400
3680	32267	55391
3681	32275	55382
3682	32283	55372
3683	32292	55364
3684	32301	55355
3685	32309	55344
3686	32318	55335
3687	32326	55327
3688	32336	55319
3689	32344	55309
3690	32353	55301
3691	32361	55291
3692	32369	55281
3693	32379	55274
3694	32388	55267
3695	32397	55258
3696	32406	55249
3697	32414	55239
3698	32423	55230
3699	32431	55221
3700	32441	55213
3701	32450	55206
3702	32457	55195
3703	32467	55187
3704	32475	55177
3705	32485	55170
3706	32493	55160
3707	32502	55152
3708	32511	55143
3709	32519	55133
3710	32527	55123
3711	32536	55115
3712	32545	55107
3713	32553	55096
3714	32562	55088
3715	32571	55079
3716	32579	55071
3717	32588	55062
3718	32596	55052
3719	32605	55043
3720	32612	55032
3721	32621	55023
3722	32629	55014
3723	32638	55005
3724	32648	54997
3725	32656	54987
3726	32664	54978
3727	32673	54969
3728	32683	54962
3729	32691	54952
3730	32701	54946
3731	32711	54939
3732	32720	54931
3733	32729	54923
3734	32737	54913
3735	32747	54905
3736	32755	54896
3737	32763	54887
3738	32772	54878
3739	32781	54869
3740	32789	54859
3741	32799	54852
3742	32807	54843
3743	32816	54835
3744	32825	54825
3745	32833	54815
3746	32843	54808
3747	32852	54800
3748	32859	54790
3749	32868	54781
3750	32878	54773
3751	32887	54766
3752	32896	54757
3753	32904	54746
3754	32913	54738
3755	32922	54730
3756	32931	54721
3757	32940	54713
3758	32948	54704
3759	32958	54697
3760	32967	54688
3761	32975	54678
3762	32984	54670
3763	32994	54663
3764	33004	54656
3765	33012	54647
3766	33021	54638
3767	33029	54629
3768	33038	54620
3769	33047	54611
3770	33055	54602
3771	33064	54593
3772	33072	54583
3773	33081	54574
3774	33089	54564
3775	33098	54556
3776	33107	54548
3777	33117	54541
3778	33126	54532
3779	33134	54522
3780	33142	54513
3781	33151	54504
3782	33159	54494
3783	33167	54485
3784	33176	54476
3785	33184	54466
3786	33193	54456
3787	33202	54448
3788	33211	54441
3789	33220	54432
3790	33229	54424
3791	33237	54414
3792	33245	54404
3793	33254	54396
3794	33263	54387
3795	33272	54379
3796	33281	54370
3797	33290	54361
3798	33298	54352
3799	33307	54343
3800	33315	54333
3801	33325	54326
3802	33332	54314
3803	33340	54305
3804	33349	54297
3805	33358	54288
3806	33367	54280
3807	33376	54271
3808	33385	54263
3809	33394	54255
3810	33402	54245
3811	33411	54236
3812	33419	54226
3813	33428	54217
3814	33437	54209
3815	33447	54202
3816	33455	54193
3817	33464	54185
3818	33473	54176
3819	33482	54167
3820	33491	54158
3821	33500	54150
3822	33508	54141
3823	33517	54133
3824	33526	54125
3825	33535	54116
3826	33544	54107
3827	33552	54097
3828	33562	54090
3829	33570	54080
3830	33580	54073
3831	33589	54066
3832	33598	54057
3833	33606	54047
3834	33615	54039
3835	33623	54029
3836	33632	54020
3837	33641	54012
3838	33650	54004
3839	33659	53995
3840	33668	53987
3841	33677	53978
3842	33685	53969
3843	33693	53958
3844	33703	53951
3845	33712	53943
3846	33722	53936
3847	33732	53929
3848	33740	53920
3849	33749	53911
3850	33758	53902
3851	33766	53892
3852	33774	53883
3853	33783	53874
3854	33792	53866
3855	33800	53856
3856	33809	53847
3857	33818	53839
3858	33825	53828
3859	33834	53819
3860	33843	53811
3861	33851	53801
3862	33859	53792
3863	33869	53784
3864	33879	53777
3865	33887	53768
3866	33896	53758
3867	33905	53750
3868	33913	53741
3869	33922	53731
3870	33930	53721
3871	33938	53712
3872	33946	53702
3873	33955	53693
3874	33964	53685
3875	33973	53676
3876	33983	53670
3877	33992	53661
3878	34001	53653
3879	34010	53645
3880	34019	53636
3881	34028	53628
3882	34036	53618
3883	34046	53611
3884	34055	53602
3885	34063	53593
3886	34072	53584
3887	34080	53575
3888	34088	53564
3889	34096	53555
3890	34105	53547
3891	34113	53536
3892	34121	53526
3893	34130	53519
3894	34139	53509
3895	34147	53500
3896	34156	53492
3897	34164	53481
3898	34173	53473
3899	34181	53463
3900	34189	53454
3901	34198	53445
3902	34207	53436
3903	34215	53427
3904	34223	53417
3905	34233	53409
3906	34242	53400
3907	34251	53392
3908	34259	53383
3909	34268	53375
3910	34278	53367
3911	34286	53358
3912	34295	53348
3913	34303	53338
3914	34310	53328
3915	34320	53321
3916	34328	53311
3917	34337	53302
3918	34347	53295
3919	34356	53287
3920	34365	53278
3921	34374	53270
3922	34382	53261
3923	34391	53252
3924	34400	53243
3925	34409	53235
3926	34418	53227
3927	34427	53219
3928	34436	53210
3929	34445	53201
3930	34454	53193
3931	34464	53186
3932	34473	53177
3933	34481	53168
3934	34491	53162
3935	34500	53153
3936	34509	53144
3937	34517	53135
3938	34525	53125
3939	34534	53116
3940	34543	53107
3941	34551	53098
3942	34561	53090
3943	34569	53081
3944	34577	53071
3945	34585	53062
3946	34595	53054
3947	34604	53045
3948	34613	53037
3949	34621	53027
3950	34629	53017
3951	34637	53008
3952	34646	53000
3953	34657	52993
3954	34665	52984
3955	34674	52976
3956	34683	52967
3957	34692	52958
3958	34700	52949
3959	34709	52941
3960	34718	52932
3961	34727	52923
3962	34736	52916
3963	34745	52907
3964	34754	52899
3965	34763	52889
3966	34771	52880
3967	34781	52872
3968	34789	52864
3969	34798	52855
3970	34807	52846
3971	34816	52837
3972	34824	52828
3973	34833	52819
3974	34842	52810
3975	34850	52802
3976	34859	52792
3977	34867	52783
3978	34877	52775
3979	34887	52769
3980	34895	52759
3981	34903	52750
3982	34911	52740
3983	34920	52731
3984	34929	52723
3985	34936	52712
3986	34944	52702
3987	34952	52691
3988	34961	52683
3989	34971	52676
3990	34979	52666
3991	34988	52658
3992	34996	52648
3993	35005	52639
3994	35013	52629
3995	35022	52620
3996	35030	52611
3997	35039	52603
3998	35048	52594
3999	35056	52584
4000	35065	52575
4001	35073	52566
4002	35082	52557
4003	35090	52548
4004	35098	52538
4005	35106	52528
4006	35115	52520
4007	35125	52512
4008	35133	52503
4009	35143	52496
4010	35152	52488
4011	35161	52478
4012	35169	52469
4013	35178	52461
4014	35187	52451
4015	35195	52443
4016	35204	52433
4017	35213	52426
4018	35222	52417
4019	35231	52408
4020	35239	52399
4021	35248	52390
4022	35256	52380
4023	35265	52372
4024	35274	52364
4025	35283	52355
4026	35291	52345
4027	35300	52337
4028	35309	52328
4029	35319	52321
4030	35326	52310
4031	35335	52301
4032	35343	52292
4033	35351	52282
4034	35359	52272
4035	35368	52263
4036	35377	52255
4037	35385	52246
4038	35395	52238
4039	35404	52230
4040	35412	52221
4041	35421	52211
4042	35430	52204
4043	35440	52197
4044	35450	52189
4045	35458	52179
4046	35466	52169
4047	35475	52161
4048	35482	52150
4049	35491	52141
4050	35499	52132
4051	35508	52122
4052	35517	52115
4053	35526	52107
4054	35535	52098
4055	35544	52090
4056	35553	52081
4057	35562	52072
4058	35570	52063
4059	35578	52053
4060	35586	52043
4061	35594	52033
4062	35603	52025
4063	35612	52017
4064	35620	52007
4065	35628	51997
4066	35637	51988
4067	35644	51977
4068	35653	51969
4069	35663	51961
4070	35671	51951
4071	35679	51942
4072	35688	51934
4073	35697	51925
4074	35706	51916
4075	35715	51907
4076	35724	51899
4077	35733	51891
4078	35742	51883
4079	35752	51875
4080	35761	51867
4081	35769	51858
4082	35779	51850
4083	35788	51842
4084	35797	51834
4085	35806	51825
4086	35814	51816
4087	35823	51808
4088	35833	51800
4089	35841	51791
4090	35850	51782
4091	35860	51774
4092	35868	51765
4093	35876	51755
4094	35884	51745
4095	35892	51736
4096	35902	51728
4097	35910	51719
4098	35919	51710
4099	35928	51701
4100	35937	51693
4101	35946	51685
4102	35953	51674
4103	35962	51666
4104	35972	51658
4105	35981	51649
4106	35990	51641
4107	35999	51632
4108	36008	51624
4109	36016	51614
4110	36025	51606
4111	36033	51597
4112	36043	51589
4113	36051	51579
4114	36059	51570
4115	36068	51561
4116	36076	51551
4117	36085	51542
4118	36095	51536
4119	36103	51526
4120	36111	51516
4121	36120	51507
4122	36129	51499
4123	36137	51489
4124	36145	51479
4125	36154	51471
4126	36162	51461
4127	36172	51454
4128	36180	51444
4129	36189	51437
4130	36198	51428
4131	36207	51419
4132	36216	51410
4133	36224	51401
4134	36233	51393
4135	36243	51385
4136	36251	51376
4137	36260	51367
4138	36268	51357
4139	36275	51346
4140	36283	51336
4141	36292	51328
4142	36302	51321
4143	36311	51312
4144	36320	51303
4145	36329	51295
4146	36337	51285
4147	36345	51276
4148	36355	51269
4149	36363	51259
4150	36371	51249
4151	36380	51240
4152	36389	51232
4153	36398	51224
4154	36406	51214
4155	36414	51205
4156	36423	51196
4157	36432	51188
4158	36441	51179
4159	36450	51170
4160	36459	51162
4161	36468	51154
4162	36477	51145
4163	36486	51136
4164	36494	51127
4165	36502	51117
4166	36509	51106
4167	36517	51097
4168	36525	51086
4169	36534	51077
4170	36543	51069
4171	36550	51058
4172	36559	51050
4173	36569	51043
4174	36578	51034
4175	36588	51027
4176	36597	51018
4177	36606	51011
4178	36614	51000
4179	36623	50992
4180	36633	50985
4181	36641	50976
4182	36650	50967
4183	36659	50959
4184	36668	50950
4185	36677	50942
4186	36685	50932
4187	36695	50924
4188	36704	50916
4189	36711	50906
4190	36721	50898
4191	36730	50889
4192	36738	50880
4193	36748	50872
4194	36756	50862
4195	36764	50853
4196	36773	50845
4197	36781	50835
4198	36790	50826
4199	36799	50817
4200	36808	50809
4201	36816	50800
4202	36825	50792
4203	36834	50783
4204	36843	50775
4205	36852	50766
4206	36861	50757
4207	36870	50749
4208	36879	50741
4209	36889	50733
4210	36898	50724
4211	36907	50716
4212	36915	50707
4213	36923	50697
4214	36931	50688
4215	36940	50679
4216	36949	50670
4217	36957	50661
4218	36966	50652
4219	36974	50642
4220	36983	50633
4221	36991	50625
4222	36999	50615
4223	37008	50606
4224	37016	50596
4225	37023	50585
4226	37032	50576
4227	37041	50568
4228	37050	50560
4229	37060	50553
4230	37068	50542
4231	37076	50533
4232	37085	50525
4233	37094	50516
4234	37102	50507
4235	37110	50497
4236	37118	50487
4237	37126	50477
4238	37134	50467
4239	37143	50458
4240	37151	50449
4241	37159	50439
4242	37168	50430
4243	37178	50423
4244	37186	50413
4245	37194	50404
4246	37203	50395
4247	37210	50385
4248	37219	50376
4249	37228	50367
4250	37235	50356
4251	37243	50347
4252	37251	50337
4253	37261	50330
4254	37270	50321
4255	37279	50312
4256	37286	50302
4257	37296	50295
4258	37304	50285
4259	37313	50277
4260	37323	50270
4261	37332	50260
4262	37341	50252
4263	37349	50243
4264	37358	50234
4265	37366	50224
4266	37375	50216
4267	37384	50208
4268	37393	50199
4269	37402	50191
4270	37412	50183
4271	37421	50175
4272	37430	50167
4273	37439	50159
4274	37448	50150
4275	37457	50141
4276	37465	50131
4277	37474	50123
4278	37484	50116
4279	37493	50108
4280	37502	50099
4281	37510	50090
4282	37519	50081
4283	37528	50073
4284	37536	50063
4285	37544	50054
4286	37554	50046
4287	37562	50036
4288	37571	50028
4289	37579	50018
4290	37589	50010
4291	37597	50002
4292	37606	49993
4293	37614	49983
4294	37624	49976
4295	37632	49966
4296	37641	49958
4297	37650	49949
4298	37659	49940
4299	37668	49932
4300	37676	49922
4301	37685	49913
4302	37692	49903
4303	37699	49892
4304	37708	49883
4305	37717	49874
4306	37724	49864
4307	37732	49854
4308	37741	49846
4309	37750	49837
4310	37758	49827
4311	37766	49818
4312	37774	49808
4313	37783	49800
4314	37792	49791
4315	37800	49781
4316	37810	49773
4317	37818	49764
4318	37827	49756
4319	37837	49748
4320	37844	49738
4321	37852	49728
4322	37860	49718
4323	37868	49709
4324	37878	49701
4325	37887	49692
4326	37895	49684
4327	37904	49675
4328	37913	49667
4329	37923	49659
4330	37931	49650
4331	37940	49641
4332	37948	49631
4333	37958	49624
4334	37966	49615
4335	37975	49606
4336	37984	49597
4337	37993	49589
4338	38002	49581
4339	38010	49571
4340	38020	49563
4341	38028	49554
4342	38038	49546
4343	38046	49537
4344	38054	49527
4345	38062	49517
4346	38071	49509
4347	38080	49500
4348	38089	49492
4349	38097	49483
4350	38107	49475
4351	38116	49467
4352	38125	49459
4353	38135	49451
4354	38143	49441
4355	38151	49432
4356	38159	49422
4357	38169	49414
4358	38177	49406
4359	38185	49396
4360	38194	49388
4361	38202	49377
4362	38211	49369
4363	38220	49360
4364	38228	49351
4365	38237	49343
4366	38247	49335
4367	38256	49326
4368	38264	49317
4369	38273	49309
4370	38282	49300
4371	38290	49290
4372	38299	49282
4373	38309	49275
4374	38318	49266
4375	38326	49257
4376	38335	49248
4377	38344	49239
4378	38354	49233
4379	38363	49224
4380	38371	49214
4381	38379	49205
4382	38388	49195
4383	38397	49187
4384	38405	49178
4385	38414	49169
4386	38422	49160
4387	38431	49152
4388	38441	49144
4389	38450	49136
4390	38460	49128
4391	38468	49118
4392	38478	49111
4393	38487	49103
4394	38495	49094
4395	38504	49085
4396	38512	49076
4397	38521	49067
4398	38530	49059
4399	38539	49049
4400	38547	49040
4401	38556	49031
4402	38564	49022
4403	38572	49012
4404	38581	49003
4405	38589	48994
4406	38597	48985
4407	38606	48975
4408	38614	48966
4409	38624	48959
4410	38633	48950
4411	38642	48942
4412	38651	48933
4413	38659	48924
4414	38667	48914
4415	38677	48906
4416	38685	48897
4417	38694	48889
4418	38703	48880
4419	38712	48872
4420	38722	48864
4421	38731	48856
4422	38741	48849
4423	38751	48841
4424	38759	48833
4425	38768	48824
4426	38776	48814
4427	38785	48806
4428	38795	48798
4429	38803	48789
4430	38812	48780
4431	38821	48771
4432	38828	48761
4433	38837	48752
4434	38845	48743
4435	38853	48733
4436	38862	48725
4437	38871	48715
4438	38879	48707
4439	38888	48698
4440	38898	48690
4441	38907	48682
4442	38914	48671
4443	38923	48662
4444	38931	48653
4445	38941	48645
4446	38950	48637
4447	38959	48628
4448	38967	48619
4449	38978	48613
4450	38986	48603
4451	38994	48594
4452	39003	48585
4453	39011	48576
4454	39019	48565
4455	39026	48555
4456	39035	48546
4457	39043	48537
4458	39052	48528
4459	39060	48519
4460	39068	48509
4461	39076	48500
4462	39085	48491
4463	39094	48482
4464	39102	48473
4465	39110	48463
4466	39119	48454
4467	39128	48446
4468	39136	48437
4469	39146	48429
4470	39155	48420
4471	39164	48413
4472	39174	48405
4473	39183	48396
4474	39192	48388
4475	39200	48379
4476	39209	48370
4477	39217	48361
4478	39226	48352
4479	39235	48343
4480	39244	48335
4481	39253	48326
4482	39262	48318
4483	39270	48308
4484	39279	48299
4485	39287	48289
4486	39295	48281
4487	39304	48272
4488	39312	48263
4489	39321	48254
4490	39330	48245
4491	39338	48235
4492	39346	48226
4493	39355	48217
4494	39364	48209
4495	39373	48201
4496	39382	48192
4497	39391	48184
4498	39400	48175
4499	39408	48165
4500	39417	48156
4501	39426	48149
4502	39435	48140
4503	39443	48130
4504	39452	48122
4505	39461	48114
4506	39470	48105
4507	39479	48096
4508	39487	48087
4509	39495	48078
4510	39503	48068
4511	39512	48059
4512	39521	48051
4513	39530	48042
4514	39539	48034
4515	39547	48024
4516	39555	48015
4517	39565	48006
4518	39573	47997
4519	39581	47988
4520	39589	47978
4521	39597	47968
4522	39605	47959
4523	39613	47949
4524	39623	47941
4525	39632	47933
4526	39640	47923
4527	39648	47914
4528	39657	47906
4529	39665	47896
4530	39674	47887
4531	39682	47878
4532	39690	47868
4533	39699	47860
4534	39708	47851
4535	39717	47843
4536	39727	47835
4537	39735	47826
4538	39745	47818
4539	39752	47808
4540	39761	47799
4541	39770	47791
4542	39778	47781
4543	39788	47773
4544	39796	47765
4545	39806	47756
4546	39813	47747
4547	39822	47737
4548	39831	47729
4549	39840	47721
4550	39848	47711
4551	39857	47702
4552	39864	47692
4553	39872	47682
4554	39882	47675
4555	39890	47665
4556	39898	47656
4557	39907	47647
4558	39916	47638
4559	39925	47630
4560	39934	47621
4561	39942	47612
4562	39951	47604
4563	39961	47596
4564	39970	47587
4565	39977	47577
4566	39987	47569
4567	39995	47560
4568	40004	47551
4569	40012	47542
4570	40021	47533
4571	40029	47524
4572	40038	47515
4573	40047	47506
4574	40055	47497
4575	40064	47488
4576	40073	47480
4577	40081	47470
4578	40089	47461
4579	40098	47452
4580	40106	47443
4581	40114	47433
4582	40122	47424
4583	40131	47414
4584	40139	47406
4585	40148	47397
4586	40157	47388
4587	40165	47379
4588	40174	47370
4589	40182	47361
4590	40191	47352
4591	40200	47343
4592	40207	47333
4593	40216	47325
4594	40224	47315
4595	40234	47308
4596	40243	47299
4597	40252	47290
4598	40259	47280
4599	40268	47271
4600	40277	47263
4601	40285	47253
4602	40293	47244
4603	40302	47235
4604	40310	47225
4605	40318	47216
4606	40327	47207
4607	40335	47198
4608	40344	47189
4609	40352	47180
4610	40361	47171
4611	40370	47162
4612	40379	47154
4613	40386	47143
4614	40395	47135
4615	40403	47126
4616	40413	47118
4617	40422	47109
4618	40430	47100
4619	40439	47091
4620	40447	47082
4621	40457	47074
4622	40465	47064
4623	40474	47056
4624	40481	47046
4625	40490	47037
4626	40499	47028
4627	40508	47020
4628	40516	47010
4629	40525	47002
4630	40534	46993
4631	40542	46984
4632	40551	46976
4633	40560	46967
4634	40569	46959
4635	40578	46950
4636	40587	46941
4637	40596	46933
4638	40604	46924
4639	40613	46915
4640	40621	46906
4641	40630	46897
4642	40638	46887
4643	40647	46879
4644	40655	46870
4645	40664	46860
4646	40673	46852
4647	40683	46845
4648	40691	46835
4649	40700	46827
4650	40709	46818
4651	40718	46810
4652	40726	46800
4653	40735	46791
4654	40743	46782
4655	40753	46775
4656	40762	46766
4657	40770	46757
4658	40778	46747
4659	40787	46738
4660	40795	46729
4661	40803	46720
4662	40811	46710
4663	40820	46702
4664	40829	46694
4665	40839	46685
4666	40847	46676
4667	40856	46668
4668	40865	46659
4669	40874	46651
4670	40882	46641
4671	40890	46632
4672	40898	46622
4673	40907	46613
4674	40915	46604
4675	40924	46595
4676	40933	46587
4677	40941	46577
4678	40950	46568
4679	40958	46560
4680	40966	46549
4681	40976	46542
4682	40985	46534
4683	40993	46525
4684	41001	46515
4685	41010	46506
4686	41018	46497
4687	41027	46488
4688	41036	46480
4689	41045	46471
4690	41053	46462
4691	41062	46453
4692	41070	46444
4693	41079	46435
4694	41087	46425
4695	41096	46417
4696	41104	46408
4697	41113	46399
4698	41121	46389
4699	41130	46381
4700	41138	46371
4701	41146	46362
4702	41156	46354
4703	41166	46347
4704	41174	46337
4705	41183	46329
4706	41192	46321
4707	41201	46312
4708	41210	46303
4709	41218	46293
4710	41226	46285
4711	41236	46276
4712	41244	46267
4713	41251	46257
4714	41259	46247
4715	41267	46238
4716	41275	46228
4717	41284	46219
4718	41293	46210
4719	41302	46202
4720	41310	46192
4721	41318	46183
4722	41328	46175
4723	41337	46167
4724	41346	46159
4725	41355	46150
4726	41363	46141
4727	41372	46132
4728	41381	46124
4729	41391	46116
4730	41399	46107
4731	41407	46097
4732	41415	46088
4733	41424	46080
4734	41433	46070
4735	41441	46061
4736	41449	46051
4737	41458	46043
4738	41467	46034
4739	41475	46025
4740	41483	46015
4741	41493	46008
4742	41503	46000
4743	41512	45992
4744	41520	45982
4745	41528	45973
4746	41535	45963
4747	41544	45954
4748	41552	45945
4749	41561	45936
4750	41569	45927
4751	41579	45918
4752	41588	45911
4753	41596	45901
4754	41605	45892
4755	41614	45884
4756	41622	45874
4757	41631	45866
4758	41639	45856
4759	41647	45847
4760	41656	45838
4761	41664	45829
4762	41672	45819
4763	41680	45810
4764	41689	45801
4765	41698	45793
4766	41707	45784
4767	41716	45775
4768	41724	45767
4769	41733	45757
4770	41742	45749
4771	41751	45740
4772	41760	45732
4773	41769	45724
4774	41778	45715
4775	41786	45706
4776	41797	45699
4777	41806	45691
4778	41814	45681
